start_meetperiode,eind_meetperiode,gebruikte_minuten_intensiteit,gem_intensiteit,gem_snelheid,naam_meetlocatie_mst,afstand_tot_vild_locatie
2022-06-20 01:35:00,2022-06-20 01:36:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:35:00,2022-06-20 01:36:00,1,60,123,0131hrr0099ra,1100
2022-06-20 01:36:00,2022-06-20 01:37:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:36:00,2022-06-20 01:37:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:36:00,2022-06-20 01:37:00,1,180,96,0131hrr0099ra,1100
2022-06-20 01:37:00,2022-06-20 01:38:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:37:00,2022-06-20 01:38:00,1,120,116,0131hrr0099ra,1100
2022-06-20 01:37:00,2022-06-20 01:38:00,1,120,115,0131hrr0099ra,1100
2022-06-20 01:38:00,2022-06-20 01:39:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:38:00,2022-06-20 01:39:00,1,60,134,0131hrr0099ra,1100
2022-06-20 01:38:00,2022-06-20 01:39:00,1,120,105,0131hrr0099ra,1100
2022-06-20 01:39:00,2022-06-20 01:40:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:39:00,2022-06-20 01:40:00,1,120,141,0131hrr0099ra,1100
2022-06-20 01:39:00,2022-06-20 01:40:00,1,420,112,0131hrr0099ra,1100
