start_meetperiode;eind_meetperiode;gebruikte_minuten_intensiteit;gem_intensiteit;gem_snelheid;naam_meetlocatie_mst;totaal_aantal_rijstroken;rijstrook_rijbaan;start_locatie_latitude;start_locatie_longitude
2019-10-17 01:10:00;2019-10-17 01:11:00;1;120;109;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:10:00;2019-10-17 01:11:00;1;180;114;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:11:00;2019-10-17 01:12:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:11:00;2019-10-17 01:12:00;1;60;144;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:11:00;2019-10-17 01:12:00;1;60;119;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:12:00;2019-10-17 01:13:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:12:00;2019-10-17 01:13:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:12:00;2019-10-17 01:13:00;1;60;126;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:13:00;2019-10-17 01:14:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:13:00;2019-10-17 01:14:00;1;180;126;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:13:00;2019-10-17 01:14:00;1;180;96;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:14:00;2019-10-17 01:15:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:14:00;2019-10-17 01:15:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:14:00;2019-10-17 01:15:00;1;60;86;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:15:00;2019-10-17 01:16:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:15:00;2019-10-17 01:16:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:15:00;2019-10-17 01:16:00;1;120;91;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:16:00;2019-10-17 01:17:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:16:00;2019-10-17 01:17:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:16:00;2019-10-17 01:17:00;1;60;123;0201hrr0395ra;3;lane3;51.96308;4.58063
