start_meetperiode,eind_meetperiode,gebruikte_minuten_intensiteit,gem_intensiteit,gem_snelheid,naam_meetlocatie_mst,afstand_tot_vild_locatie
2019-10-15 17:30:00,2019-10-15 17:45:00,15,1516,39,1,0131hrr0132ra,2700
2019-10-15 17:30:00,2019-10-15 17:45:00,15,1460,37,29,0131hrr0132ra,2700
2019-10-15 17:45:00,2019-10-15 18:00:00,15,1356,23,22,0131hrr0132ra,2700
2019-10-15 17:45:00,2019-10-15 18:00:00,15,1300,22,02,0131hrr0132ra,2700
2019-10-15 17:45:00,2019-10-15 18:00:00,15,1048,16,58,0131hrr0132ra,2700
2019-10-15 18:00:00,2019-10-15 18:15:00,15,1360,31,96,0131hrr0132ra,2700
2019-10-15 18:00:00,2019-10-15 18:15:00,15,1256,25,54,0131hrr0132ra,2700
2019-10-15 18:00:00,2019-10-15 18:15:00,15,1068,17,65,0131hrr0132ra,2700
2019-10-15 18:15:00,2019-10-15 18:30:00,15,1936,68,56,0131hrr0132ra,2700
2019-10-15 18:15:00,2019-10-15 18:30:00,15,1844,63,3,0131hrr0132ra,2700
2019-10-15 18:15:00,2019-10-15 18:30:00,15,1584,62,54,0131hrr0132ra,2700
2019-10-15 18:30:00,2019-10-15 18:45:00,15,1384,103,3,0131hrr0132ra,2700
2019-10-15 18:30:00,2019-10-15 18:45:00,15,1740,94,88,0131hrr0132ra,2700
2019-10-15 18:30:00,2019-10-15 18:45:00,15,1244,85,59,0131hrr0132ra,2700
2019-10-15 18:45:00,2019-10-15 19:00:00,15,948,114,21,0131hrr0132ra,2700
2019-10-15 18:45:00,2019-10-15 19:00:00,15,1652,102,99,0131hrr0132ra,2700
2019-10-15 18:45:00,2019-10-15 19:00:00,15,1196,91,51,0131hrr0132ra,2700
2019-10-15 19:00:00,2019-10-15 19:15:00,15,836,115,52,0131hrr0132ra,2700
2019-10-15 19:00:00,2019-10-15 19:15:00,15,1684,104,1,0131hrr0132ra,2700
2019-10-15 19:00:00,2019-10-15 19:15:00,15,1164,94,63,0131hrr0132ra,2700
2019-10-15 19:15:00,2019-10-15 19:30:00,15,560,115,41,0131hrr0132ra,2700
2019-10-15 19:15:00,2019-10-15 19:30:00,15,1448,103,28,0131hrr0132ra,2700
2019-10-15 19:15:00,2019-10-15 19:30:00,15,1192,94,71,0131hrr0132ra,2700
2019-10-15 19:30:00,2019-10-15 19:45:00,15,636,114,9,0131hrr0132ra,2700
2019-10-15 19:30:00,2019-10-15 19:45:00,15,1312,104,0131hrr0132ra,2700
2019-10-15 19:30:00,2019-10-15 19:45:00,15,1092,96,0131hrr0132ra,2700
2019-10-15 19:45:00,2019-10-15 20:00:00,15,576,118,88,0131hrr0132ra,2700
2019-10-15 19:45:00,2019-10-15 20:00:00,15,1244,103,5,0131hrr0132ra,2700
2019-10-15 19:45:00,2019-10-15 20:00:00,15,952,95,48,0131hrr0132ra,2700
2019-10-15 20:00:00,2019-10-15 20:15:00,15,224,118,31,0131hrr0132ra,2700
2019-10-15 20:00:00,2019-10-15 20:15:00,15,948,105,66,0131hrr0132ra,2700
2019-10-15 20:00:00,2019-10-15 20:15:00,15,956,95,72,0131hrr0132ra,2700
2019-10-15 20:15:00,2019-10-15 20:30:00,15,212,120,93,0131hrr0132ra,2700
2019-10-15 20:15:00,2019-10-15 20:30:00,15,884,106,56,0131hrr0132ra,2700
2019-10-15 20:15:00,2019-10-15 20:30:00,15,900,96,65,0131hrr0132ra,2700
2019-10-15 20:30:00,2019-10-15 20:45:00,15,280,118,2,0131hrr0132ra,2700
2019-10-15 20:30:00,2019-10-15 20:45:00,15,920,105,68,0131hrr0132ra,2700
2019-10-15 20:30:00,2019-10-15 20:45:00,15,912,96,66,0131hrr0132ra,2700
2019-10-15 20:45:00,2019-10-15 21:00:00,15,296,115,83,0131hrr0132ra,2700
2019-10-15 20:45:00,2019-10-15 21:00:00,15,848,106,04,0131hrr0132ra,2700
2019-10-15 20:45:00,2019-10-15 21:00:00,15,764,96,08,0131hrr0132ra,2700
2019-10-15 21:00:00,2019-10-15 21:15:00,15,224,119,1,0131hrr0132ra,2700
2019-10-15 21:00:00,2019-10-15 21:15:00,15,888,106,06,0131hrr0132ra,2700
2019-10-15 21:00:00,2019-10-15 21:15:00,15,844,96,15,0131hrr0132ra,2700
2019-10-15 21:15:00,2019-10-15 21:30:00,15,164,122,66,0131hrr0132ra,2700
2019-10-15 21:15:00,2019-10-15 21:30:00,15,736,107,54,0131hrr0132ra,2700
2019-10-15 21:15:00,2019-10-15 21:30:00,15,836,96,04,0131hrr0132ra,2700
2019-10-15 21:30:00,2019-10-15 21:45:00,15,100,124,14,0131hrr0132ra,2700
2019-10-15 21:30:00,2019-10-15 21:45:00,15,708,109,6,0131hrr0132ra,2700
2019-10-15 21:30:00,2019-10-15 21:45:00,15,776,96,9,0131hrr0132ra,2700
2019-10-15 21:45:00,2019-10-15 22:00:00,15,168,119,57,0131hrr0132ra,2700
2019-10-15 21:45:00,2019-10-15 22:00:00,15,744,109,0131hrr0132ra,2700
2019-10-15 21:45:00,2019-10-15 22:00:00,15,816,97,12,0131hrr0132ra,2700
2019-10-15 22:00:00,2019-10-15 22:15:00,15,136,120,76,0131hrr0132ra,2700
2019-10-15 22:00:00,2019-10-15 22:15:00,15,796,108,92,0131hrr0132ra,2700
2019-10-15 22:00:00,2019-10-15 22:15:00,15,840,96,85,0131hrr0132ra,2700
2019-10-15 22:15:00,2019-10-15 22:30:00,15,108,123,01,0131hrr0132ra,2700
2019-10-15 22:15:00,2019-10-15 22:30:00,15,652,109,04,0131hrr0132ra,2700
2019-10-15 22:15:00,2019-10-15 22:30:00,15,788,97,56,0131hrr0132ra,2700
2019-10-15 22:30:00,2019-10-15 22:45:00,15,156,123,57,0131hrr0132ra,2700
2019-10-15 22:30:00,2019-10-15 22:45:00,15,588,110,96,0131hrr0132ra,2700
2019-10-15 22:30:00,2019-10-15 22:45:00,15,748,97,92,0131hrr0132ra,2700
2019-10-15 22:45:00,2019-10-15 23:00:00,15,204,122,98,0131hrr0132ra,2700
2019-10-15 22:45:00,2019-10-15 23:00:00,15,800,106,96,0131hrr0132ra,2700
2019-10-15 22:45:00,2019-10-15 23:00:00,15,864,96,98,0131hrr0132ra,2700
2019-10-15 23:00:00,2019-10-15 23:15:00,15,52,128,13,0131hrr0132ra,2700
2019-10-15 23:00:00,2019-10-15 23:15:00,15,464,112,46,0131hrr0132ra,2700
2019-10-15 23:00:00,2019-10-15 23:15:00,15,700,99,77,0131hrr0132ra,2700
2019-10-15 23:15:00,2019-10-15 23:30:00,15,56,121,62,0131hrr0132ra,2700
2019-10-15 23:15:00,2019-10-15 23:30:00,15,428,110,02,0131hrr0132ra,2700
2019-10-15 23:15:00,2019-10-15 23:30:00,15,612,99,28,0131hrr0132ra,2700
2019-10-15 23:30:00,2019-10-15 23:45:00,15,40,120,0131hrr0132ra,2700
2019-10-15 23:30:00,2019-10-15 23:45:00,15,284,114,35,0131hrr0132ra,2700
2019-10-15 23:30:00,2019-10-15 23:45:00,15,608,103,72,0131hrr0132ra,2700
2019-10-15 23:45:00,2019-10-16 00:00:00,15,32,126,52,0131hrr0132ra,2700
2019-10-15 23:45:00,2019-10-16 00:00:00,15,288,112,42,0131hrr0132ra,2700
